"Type","Buy Amount","Buy Currency","Sell Amount","Sell Currency","Fee","Fee Currency","Exchange","Trade-Group","Comment","Date","Tx-ID"
"Staking","0.0001399660449481","USDT","","","","","Pionex","","staking profit","12/14/2024 15:00:00",""
"Staking","0.0001393652072127","USDT","","","","","Pionex","","staking profit","12/14/2024 16:00:00",""
"Staking","0.0001392148791222","USDT","","","","","Pionex","","staking profit","12/14/2024 17:00:00",""
"Staking","0.0001390086021064","USDT","","","","","Pionex","","staking profit","12/14/2024 18:00:00",""
"Staking","0.0001382029747347","USDT","","","","","Pionex","","staking profit","12/14/2024 19:00:00",""
"Staking","0.00013782469382","USDT","","","","","Pionex","","staking profit","12/14/2024 20:00:00",""
"Staking","0.0001376211333895","USDT","","","","","Pionex","","staking profit","12/14/2024 21:00:00",""
"Staking","0.0001377356608089","USDT","","","","","Pionex","","staking profit","12/14/2024 22:00:00",""
"Trade","18.29699290000000000000","USDT","0.00018000000000000000","BTC","0.00914849","USDT","Pionex","","","12/14/2024 22:13:59","s_59"
"Staking","0.0001373123141746","USDT","","","","","Pionex","","staking profit","12/14/2024 23:00:00",""
"Staking","0.0001387086859244","USDT","","","","","Pionex","","staking profit","12/15/2024 00:00:00",""
"Staking","0.0001375017439341","USDT","","","","","Pionex","","staking profit","12/15/2024 01:00:00",""
"Trade","0.00035000000000000000","BTC","36.03907650000000000000","USDT","0.00000035","BTC","Pionex","","","12/15/2024 01:25:11","s_59"
"Staking","0.0001368681821281","USDT","","","","","Pionex","","staking profit","12/15/2024 02:00:00",""
"Staking","0.0001366127386636","USDT","","","","","Pionex","","staking profit","12/15/2024 03:00:00",""
"Staking","0.0001365934712853","USDT","","","","","Pionex","","staking profit","12/15/2024 04:00:00",""
"Staking","0.0001362602542342","USDT","","","","","Pionex","","staking profit","12/15/2024 05:00:00",""
"Staking","0.0001361700262326","USDT","","","","","Pionex","","staking profit","12/15/2024 06:00:00",""
"Staking","0.0001361957773343","USDT","","","","","Pionex","","staking profit","12/15/2024 07:00:00",""
"Staking","0.0001372604598974","USDT","","","","","Pionex","","staking profit","12/15/2024 08:00:00",""
"Staking","0.0001368166188846","USDT","","","","","Pionex","","staking profit","12/15/2024 09:00:00",""
"Staking","0.0001371836868388","USDT","","","","","Pionex","","staking profit","12/15/2024 10:00:00",""
"Staking","0.0001374156184006","USDT","","","","","Pionex","","staking profit","12/15/2024 11:00:00",""
"Staking","0.0001372707595554","USDT","","","","","Pionex","","staking profit","12/15/2024 12:00:00",""
"Staking","0.0001380869392713","USDT","","","","","Pionex","","staking profit","12/15/2024 13:00:00",""
"Staking","0.0001387747989465","USDT","","","","","Pionex","","staking profit","12/15/2024 14:00:00",""
"Staking","0.0001391473208245","USDT","","","","","Pionex","","staking profit","12/15/2024 15:00:00",""
"Staking","0.0001385014582726","USDT","","","","","Pionex","","staking profit","12/15/2024 16:00:00",""
"Staking","0.0001388821770016","USDT","","","","","Pionex","","staking profit","12/15/2024 17:00:00",""
"Staking","0.0001397379500409","USDT","","","","","Pionex","","staking profit","12/15/2024 18:00:00",""
"Staking","0.0001391303323197","USDT","","","","","Pionex","","staking profit","12/15/2024 19:00:00",""
"Staking","0.0001390632576018","USDT","","","","","Pionex","","staking profit","12/15/2024 20:00:00",""
"Staking","0.0001385143494951","USDT","","","","","Pionex","","staking profit","12/15/2024 21:00:00",""
"Staking","0.0001383531015726","USDT","","","","","Pionex","","staking profit","12/15/2024 22:00:00",""
"Staking","0.0001381181567201","USDT","","","","","Pionex","","staking profit","12/15/2024 23:00:00",""
"Trade","23.76492880000000000000","USDT","0.00023000000000000000","BTC","0.01188246","USDT","Pionex","","","12/15/2024 23:57:03","s_59"
"Staking","0.0001441135136467","USDT","","","","","Pionex","","staking profit","12/16/2024 00:00:00",""
"Trade","0.00072100000000000000","BTC","76.05970607000000000000","USDT","0.00000072","BTC","Pionex","","","12/16/2024 00:00:11","s_59"
"Staking","0.0001531324882817","USDT","","","","","Pionex","","staking profit","12/16/2024 01:00:00",""
"Staking","0.000152599950518","USDT","","","","","Pionex","","staking profit","12/16/2024 02:00:00",""
"Staking","0.0001527171162408","USDT","","","","","Pionex","","staking profit","12/16/2024 03:00:00",""
"Staking","0.0001510010604092","USDT","","","","","Pionex","","staking profit","12/16/2024 04:00:00",""
"Staking","0.0001496944815089","USDT","","","","","Pionex","","staking profit","12/16/2024 05:00:00",""
"Staking","0.000150202106035","USDT","","","","","Pionex","","staking profit","12/16/2024 06:00:00",""
"Staking","0.0001495971774282","USDT","","","","","Pionex","","staking profit","12/16/2024 07:00:00",""
"Staking","0.0001520118335062","USDT","","","","","Pionex","","staking profit","12/16/2024 08:00:00",""
"Staking","0.0001512758421961","USDT","","","","","Pionex","","staking profit","12/16/2024 09:00:00",""
"Staking","0.0001509576196696","USDT","","","","","Pionex","","staking profit","12/16/2024 10:00:00",""
"Staking","0.0001526965427652","USDT","","","","","Pionex","","staking profit","12/16/2024 11:00:00",""
"Staking","0.0001535331440212","USDT","","","","","Pionex","","staking profit","12/16/2024 12:00:00",""
"Staking","0.0001530033138295","USDT","","","","","Pionex","","staking profit","12/16/2024 13:00:00",""
"Staking","0.0001510101541361","USDT","","","","","Pionex","","staking profit","12/16/2024 14:00:00",""
"Staking","0.0001495015361182","USDT","","","","","Pionex","","staking profit","12/16/2024 15:00:00",""
"Staking","0.0001475615849513","USDT","","","","","Pionex","","staking profit","12/16/2024 16:00:00",""
"Staking","0.0001469102943779","USDT","","","","","Pionex","","staking profit","12/16/2024 17:00:00",""
"Staking","0.000148404890619","USDT","","","","","Pionex","","staking profit","12/16/2024 18:00:00",""
"Staking","0.0001490462767612","USDT","","","","","Pionex","","staking profit","12/16/2024 19:00:00",""
"Staking","0.0001543985115548","USDT","","","","","Pionex","","staking profit","12/16/2024 20:00:00",""
"Staking","0.0001546781560266","USDT","","","","","Pionex","","staking profit","12/16/2024 21:00:00",""
"Staking","0.0001545496527596","USDT","","","","","Pionex","","staking profit","12/16/2024 22:00:00",""
"Staking","0.0001545003156621","USDT","","","","","Pionex","","staking profit","12/16/2024 23:00:00",""
"Trade","68.75771200000000000000","USDT","0.00065000000000000000","BTC","0.03437886","USDT","Pionex","","","12/16/2024 23:34:32","s_59"
"Staking","0.0001725680351393","USDT","","","","","Pionex","","staking profit","12/17/2024 00:00:00",""
"Trade","0.00057000000000000000","BTC","59.89117910000000000000","USDT","0.00000057","BTC","Pionex","","","12/17/2024 00:14:28","s_59"
"Staking","0.0001739014512525","USDT","","","","","Pionex","","staking profit","12/17/2024 01:00:00",""
"Staking","0.0001479789088002","USDT","","","","","Pionex","","staking profit","12/17/2024 02:00:00",""
"Staking","0.000146613677815","USDT","","","","","Pionex","","staking profit","12/17/2024 03:00:00",""
"Staking","0.0001453999897883","USDT","","","","","Pionex","","staking profit","12/17/2024 04:00:00",""
"Staking","0.0001455895647735","USDT","","","","","Pionex","","staking profit","12/17/2024 05:00:00",""
"Staking","0.0001453382199776","USDT","","","","","Pionex","","staking profit","12/17/2024 06:00:00",""
"Staking","0.0001456724761611","USDT","","","","","Pionex","","staking profit","12/17/2024 07:00:00",""
"Staking","0.0001464667556301","USDT","","","","","Pionex","","staking profit","12/17/2024 08:00:00",""
"Staking","0.0001480473365146","USDT","","","","","Pionex","","staking profit","12/17/2024 09:00:00",""
"Staking","0.0001506093080023","USDT","","","","","Pionex","","staking profit","12/17/2024 10:00:00",""
"Staking","0.0001473276162154","USDT","","","","","Pionex","","staking profit","12/17/2024 11:00:00",""
"Staking","0.0001483593747555","USDT","","","","","Pionex","","staking profit","12/17/2024 12:00:00",""
"Staking","0.000149037617635","USDT","","","","","Pionex","","staking profit","12/17/2024 13:00:00",""
"Staking","0.0001496585570256","USDT","","","","","Pionex","","staking profit","12/17/2024 14:00:00",""
"Staking","0.0001488502522236","USDT","","","","","Pionex","","staking profit","12/17/2024 15:00:00",""
"Staking","0.000148835066125","USDT","","","","","Pionex","","staking profit","12/17/2024 16:00:00",""
"Staking","0.0001455383578346","USDT","","","","","Pionex","","staking profit","12/17/2024 17:00:00",""
"Staking","0.0001439957048434","USDT","","","","","Pionex","","staking profit","12/17/2024 18:00:00",""
"Staking","0.0001426564527335","USDT","","","","","Pionex","","staking profit","12/17/2024 19:00:00",""
"Staking","0.0001425484398247","USDT","","","","","Pionex","","staking profit","12/17/2024 20:00:00",""
"Staking","0.0001425769524917","USDT","","","","","Pionex","","staking profit","12/17/2024 21:00:00",""
"Staking","0.0001429685575226","USDT","","","","","Pionex","","staking profit","12/17/2024 22:00:00",""
"Staking","0.0001427595426994","USDT","","","","","Pionex","","staking profit","12/17/2024 23:00:00",""
"Trade","44.80039810000000000000","USDT","0.00042000000000000000","BTC","0.02240016","USDT","Pionex","","","12/17/2024 23:07:10","s_59"
"Staking","0.000147023720148","USDT","","","","","Pionex","","staking profit","12/18/2024 00:00:00",""
"Trade","0.00099000000000000000","BTC","100.81502510000000000000","USDT","0.00000099","BTC","Pionex","","","12/18/2024 00:44:24","s_59"
"Staking","0.0001479681270215","USDT","","","","","Pionex","","staking profit","12/18/2024 01:00:00",""
"Staking","0.0001411374214274","USDT","","","","","Pionex","","staking profit","12/18/2024 02:00:00",""
"Staking","0.0001405857634008","USDT","","","","","Pionex","","staking profit","12/18/2024 03:00:00",""
"Staking","0.000138899860906","USDT","","","","","Pionex","","staking profit","12/18/2024 04:00:00",""
"Staking","0.0001392341280012","USDT","","","","","Pionex","","staking profit","12/18/2024 05:00:00",""
"Staking","0.0001442913237922","USDT","","","","","Pionex","","staking profit","12/18/2024 06:00:00",""
"Staking","0.0001448821709671","USDT","","","","","Pionex","","staking profit","12/18/2024 07:00:00",""
"Staking","0.0001455167513273","USDT","","","","","Pionex","","staking profit","12/18/2024 08:00:00",""
"Staking","0.0001444341347911","USDT","","","","","Pionex","","staking profit","12/18/2024 09:00:00",""
"Staking","0.0001437268951942","USDT","","","","","Pionex","","staking profit","12/18/2024 10:00:00",""
"Staking","0.0001441007529572","USDT","","","","","Pionex","","staking profit","12/18/2024 11:00:00",""
"Staking","0.0001449864414901","USDT","","","","","Pionex","","staking profit","12/18/2024 12:00:00",""
"Staking","0.0001457083474946","USDT","","","","","Pionex","","staking profit","12/18/2024 13:00:00",""
"Staking","0.0001452700296114","USDT","","","","","Pionex","","staking profit","12/18/2024 14:00:00",""
"Staking","0.0001451893247993","USDT","","","","","Pionex","","staking profit","12/18/2024 15:00:00",""
"Staking","0.0001454662397477","USDT","","","","","Pionex","","staking profit","12/18/2024 16:00:00",""
"Staking","0.0001470221668075","USDT","","","","","Pionex","","staking profit","12/18/2024 17:00:00",""
"Staking","0.0001469168808836","USDT","","","","","Pionex","","staking profit","12/18/2024 18:00:00",""
"Staking","0.0001454916498795","USDT","","","","","Pionex","","staking profit","12/18/2024 19:00:00",""
"Staking","0.000145574780973","USDT","","","","","Pionex","","staking profit","12/18/2024 20:00:00",""
"Staking","0.0001438001291064","USDT","","","","","Pionex","","staking profit","12/18/2024 21:00:00",""
"Staking","0.0001429454755292","USDT","","","","","Pionex","","staking profit","12/18/2024 22:00:00",""
"Staking","0.000141917459836","USDT","","","","","Pionex","","staking profit","12/18/2024 23:00:00",""
"Trade","100.85410270000000000000","USDT","0.00098000000000000000","BTC","0.05042708","USDT","Pionex","","","12/18/2024 23:55:19","s_59"
"Staking","0.0001410273584321","USDT","","","","","Pionex","","staking profit","12/19/2024 00:00:00",""
"Trade","0.00116100000000000000","BTC","114.71281059000000000000","USDT","0.00000116","BTC","Pionex","","","12/19/2024 00:01:22","s_59"
"Staking","0.0001416728145439","USDT","","","","","Pionex","","staking profit","12/19/2024 01:00:00",""
"Staking","0.0001416849601273","USDT","","","","","Pionex","","staking profit","12/19/2024 02:00:00",""
"Staking","0.0001432544829356","USDT","","","","","Pionex","","staking profit","12/19/2024 03:00:00",""
"Staking","0.0001427356480986","USDT","","","","","Pionex","","staking profit","12/19/2024 04:00:00",""
"Staking","0.0001408777412712","USDT","","","","","Pionex","","staking profit","12/19/2024 05:00:00",""
"Staking","0.0001403275027064","USDT","","","","","Pionex","","staking profit","12/19/2024 06:00:00",""
"Staking","0.0001405102598543","USDT","","","","","Pionex","","staking profit","12/19/2024 07:00:00",""
"Staking","0.000140791269532","USDT","","","","","Pionex","","staking profit","12/19/2024 08:00:00",""
"Staking","0.0001402655853311","USDT","","","","","Pionex","","staking profit","12/19/2024 09:00:00",""
"Staking","0.0001393604849074","USDT","","","","","Pionex","","staking profit","12/19/2024 10:00:00",""
"Staking","0.0001392920708737","USDT","","","","","Pionex","","staking profit","12/19/2024 11:00:00",""
"Staking","0.0001385111526877","USDT","","","","","Pionex","","staking profit","12/19/2024 12:00:00",""
"Staking","0.0001375596314154","USDT","","","","","Pionex","","staking profit","12/19/2024 13:00:00",""
"Staking","0.000137241451137","USDT","","","","","Pionex","","staking profit","12/19/2024 14:00:00",""
"Staking","0.0001374787801986","USDT","","","","","Pionex","","staking profit","12/19/2024 15:00:00",""
"Staking","0.0001380273433558","USDT","","","","","Pionex","","staking profit","12/19/2024 16:00:00",""
"Staking","0.0001385772626657","USDT","","","","","Pionex","","staking profit","12/19/2024 17:00:00",""
"Staking","0.0001381785795929","USDT","","","","","Pionex","","staking profit","12/19/2024 18:00:00",""
"Staking","0.0001382903338075","USDT","","","","","Pionex","","staking profit","12/19/2024 19:00:00",""
"Staking","0.0001343618366145","USDT","","","","","Pionex","","staking profit","12/19/2024 20:00:00",""
"Staking","0.0001348735387208","USDT","","","","","Pionex","","staking profit","12/19/2024 21:00:00",""
"Staking","0.0001352979244342","USDT","","","","","Pionex","","staking profit","12/19/2024 22:00:00",""
"Staking","0.000135441105873","USDT","","","","","Pionex","","staking profit","12/19/2024 23:00:00",""
"Trade","113.62785010000000000000","USDT","0.00115000000000000000","BTC","0.05681395","USDT","Pionex","","","12/19/2024 23:58:28","s_59"
"Staking","0.0001345127977753","USDT","","","","","Pionex","","staking profit","12/20/2024 00:00:00",""
"Trade","0.00136000000000000000","BTC","129.90780820000000000000","USDT","0.00000136","BTC","Pionex","","","12/20/2024 00:27:48","s_59"
"Staking","0.0001355882124589","USDT","","","","","Pionex","","staking profit","12/20/2024 01:00:00",""
"Staking","0.0001361517985732","USDT","","","","","Pionex","","staking profit","12/20/2024 02:00:00",""
"Staking","0.0001352999116098","USDT","","","","","Pionex","","staking profit","12/20/2024 03:00:00",""
"Staking","0.0001355140568537","USDT","","","","","Pionex","","staking profit","12/20/2024 04:00:00",""
"Staking","0.0001341435274302","USDT","","","","","Pionex","","staking profit","12/20/2024 05:00:00",""
"Staking","0.0001350865532504","USDT","","","","","Pionex","","staking profit","12/20/2024 06:00:00",""
"Staking","0.000136085537056","USDT","","","","","Pionex","","staking profit","12/20/2024 07:00:00",""
"Staking","0.0001388466191318","USDT","","","","","Pionex","","staking profit","12/20/2024 08:00:00",""
"Staking","0.000139118095479","USDT","","","","","Pionex","","staking profit","12/20/2024 09:00:00",""
"Staking","0.0001434447718655","USDT","","","","","Pionex","","staking profit","12/20/2024 10:00:00",""
"Staking","0.0001476472248347","USDT","","","","","Pionex","","staking profit","12/20/2024 11:00:00",""
"Staking","0.0001477071032908","USDT","","","","","Pionex","","staking profit","12/20/2024 12:00:00",""
"Staking","0.0001529482458976","USDT","","","","","Pionex","","staking profit","12/20/2024 13:00:00",""
"Staking","0.0001478255028838","USDT","","","","","Pionex","","staking profit","12/20/2024 14:00:00",""
"Staking","0.0001422933013936","USDT","","","","","Pionex","","staking profit","12/20/2024 15:00:00",""
"Staking","0.0001395141929612","USDT","","","","","Pionex","","staking profit","12/20/2024 16:00:00",""
"Staking","0.0001389161790241","USDT","","","","","Pionex","","staking profit","12/20/2024 17:00:00",""
"Staking","0.0001372399047315","USDT","","","","","Pionex","","staking profit","12/20/2024 18:00:00",""
"Staking","0.0001347187669407","USDT","","","","","Pionex","","staking profit","12/20/2024 19:00:00",""
"Staking","0.0001318359153816","USDT","","","","","Pionex","","staking profit","12/20/2024 20:00:00",""
"Staking","0.0001313908325123","USDT","","","","","Pionex","","staking profit","12/20/2024 21:00:00",""
"Trade","129.25670650000000000000","USDT","0.00135000000000000000","BTC","0.06462832","USDT","Pionex","","","12/20/2024 21:16:03","s_59"
"Staking","0.0001306631917916","USDT","","","","","Pionex","","staking profit","12/20/2024 22:00:00",""
"Staking","0.0001304924478918","USDT","","","","","Pionex","","staking profit","12/20/2024 23:00:00",""
"Staking","0.0001304745702861","USDT","","","","","Pionex","","staking profit","12/21/2024 00:00:00",""
"Trade","0.00038100000000000000","BTC","37.17806966000000000000","USDT","0.00000038","BTC","Pionex","","","12/21/2024 00:54:42","s_59"
"Staking","0.0001303174559034","USDT","","","","","Pionex","","staking profit","12/21/2024 01:00:00",""
"Staking","0.0001304005786183","USDT","","","","","Pionex","","staking profit","12/21/2024 02:00:00",""
"Staking","0.0001287884956252","USDT","","","","","Pionex","","staking profit","12/21/2024 03:00:00",""
"Staking","0.0001271791261595","USDT","","","","","Pionex","","staking profit","12/21/2024 04:00:00",""
"Staking","0.0001261225740715","USDT","","","","","Pionex","","staking profit","12/21/2024 05:00:00",""
"Staking","0.0001259695742628","USDT","","","","","Pionex","","staking profit","12/21/2024 06:00:00",""
"Staking","0.0001284945104748","USDT","","","","","Pionex","","staking profit","12/21/2024 07:00:00",""
"Staking","0.0001300080487989","USDT","","","","","Pionex","","staking profit","12/21/2024 08:00:00",""
"Staking","0.000126689845934","USDT","","","","","Pionex","","staking profit","12/21/2024 09:00:00",""
"Staking","0.0001270950931584","USDT","","","","","Pionex","","staking profit","12/21/2024 10:00:00",""
"Staking","0.0001271222397037","USDT","","","","","Pionex","","staking profit","12/21/2024 11:00:00",""
"Staking","0.0001268055043074","USDT","","","","","Pionex","","staking profit","12/21/2024 12:00:00",""
"Staking","0.0001262825981406","USDT","","","","","Pionex","","staking profit","12/21/2024 13:00:00",""
"Staking","0.0001273498078763","USDT","","","","","Pionex","","staking profit","12/21/2024 14:00:00",""
"Staking","0.0001286367615714","USDT","","","","","Pionex","","staking profit","12/21/2024 15:00:00",""
"Staking","0.0001273413766104","USDT","","","","","Pionex","","staking profit","12/21/2024 16:00:00",""
"Staking","0.0001277193028458","USDT","","","","","Pionex","","staking profit","12/21/2024 17:00:00",""
"Staking","0.0001278188121899","USDT","","","","","Pionex","","staking profit","12/21/2024 18:00:00",""
"Staking","0.0001272030938679","USDT","","","","","Pionex","","staking profit","12/21/2024 19:00:00",""
"Staking","0.0001266597610087","USDT","","","","","Pionex","","staking profit","12/21/2024 20:00:00",""
"Staking","0.0001270227050232","USDT","","","","","Pionex","","staking profit","12/21/2024 21:00:00",""
"Staking","0.0001262664459131","USDT","","","","","Pionex","","staking profit","12/21/2024 22:00:00",""
"Trade","40.09719250000000000000","USDT","0.00041000000000000000","BTC","0.02004862","USDT","Pionex","","","12/21/2024 22:56:33","s_59"
"Staking","0.0001261161704078","USDT","","","","","Pionex","","staking profit","12/21/2024 23:00:00",""
"Staking","0.0001306774461336","USDT","","","","","Pionex","","staking profit","12/22/2024 00:00:00",""
"Trade","0.00042000000000000000","BTC","40.26252280000000000000","USDT","0.00000042","BTC","Pionex","","","12/22/2024 00:08:12","s_59"
"Staking","0.0001305940615695","USDT","","","","","Pionex","","staking profit","12/22/2024 01:00:00",""
"Income","0.0002917635","USDT","","","","","Pionex","","CommissionIn","12/22/2024 01:09:40",""
"Staking","0.0001257800170892","USDT","","","","","Pionex","","staking profit","12/22/2024 02:00:00",""
"Income","0.00029104206","USDT","","","","","Pionex","","CommissionIn","12/22/2024 02:07:36",""
"Staking","0.0001248640654026","USDT","","","","","Pionex","","staking profit","12/22/2024 03:00:00",""
"Income","0.00019346692","USDT","","","","","Pionex","","CommissionIn","12/22/2024 03:05:27",""
"Staking","0.0001247615656679","USDT","","","","","Pionex","","staking profit","12/22/2024 04:00:00",""
"Income","0.00029080158","USDT","","","","","Pionex","","CommissionIn","12/22/2024 04:08:14",""
"Staking","0.0001243096551699","USDT","","","","","Pionex","","staking profit","12/22/2024 05:00:00",""
"Income","0.00048162322","USDT","","","","","Pionex","","CommissionIn","12/22/2024 05:07:31",""
"Staking","0.0001257412775011","USDT","","","","","Pionex","","staking profit","12/22/2024 06:00:00",""
"Income","0.00038452904","USDT","","","","","Pionex","","CommissionIn","12/22/2024 06:09:00",""
"Staking","0.0001256169475353","USDT","","","","","Pionex","","staking profit","12/22/2024 07:00:00",""
"Income","0.00019298596","USDT","","","","","Pionex","","CommissionIn","12/22/2024 07:07:27",""
"Staking","0.0001253657179052","USDT","","","","","Pionex","","staking profit","12/22/2024 08:00:00",""
"Income","0.00028887774","USDT","","","","","Pionex","","CommissionIn","12/22/2024 08:06:10",""
"Staking","0.0001256044333777","USDT","","","","","Pionex","","staking profit","12/22/2024 09:00:00",""
"Income","0.00009661322","USDT","","","","","Pionex","","CommissionIn","12/22/2024 09:08:44",""
"Staking","0.000125497853891","USDT","","","","","Pionex","","staking profit","12/22/2024 10:00:00",""
"Income","0.00038693384","USDT","","","","","Pionex","","CommissionIn","12/22/2024 10:10:40",""
"Staking","0.0001253830711434","USDT","","","","","Pionex","","staking profit","12/22/2024 11:00:00",""
"Income","0.00038837672","USDT","","","","","Pionex","","CommissionIn","12/22/2024 11:06:10",""
"Staking","0.0001257964815715","USDT","","","","","Pionex","","staking profit","12/22/2024 12:00:00",""
"Staking","0.0001255547995873","USDT","","","","","Pionex","","staking profit","12/22/2024 13:00:00",""
"Income","0.00019394788","USDT","","","","","Pionex","","CommissionIn","12/22/2024 13:06:07",""
"Staking","0.0001243672495979","USDT","","","","","Pionex","","staking profit","12/22/2024 14:00:00",""
"Income","0.00019394788","USDT","","","","","Pionex","","CommissionIn","12/22/2024 14:06:40",""
"Staking","0.0001245322504355","USDT","","","","","Pionex","","staking profit","12/22/2024 15:00:00",""
"Income","0.00124803602","USDT","","","","","Pionex","","CommissionIn","12/22/2024 15:12:11",""
"Staking","0.0001260362245818","USDT","","","","","Pionex","","staking profit","12/22/2024 16:00:00",""
"Income","0.00038164328","USDT","","","","","Pionex","","CommissionIn","12/22/2024 16:05:31",""
"Staking","0.0001253277273895","USDT","","","","","Pionex","","staking profit","12/22/2024 17:00:00",""
"Income","0.0000956513","USDT","","","","","Pionex","","CommissionIn","12/22/2024 17:10:54",""
"Staking","0.0001250450612561","USDT","","","","","Pionex","","staking profit","12/22/2024 18:00:00",""
"Staking","0.000124746022753","USDT","","","","","Pionex","","staking profit","12/22/2024 19:00:00",""
"Income","0.00076713424","USDT","","","","","Pionex","","CommissionIn","12/22/2024 19:09:26",""
"Staking","0.000124441547977","USDT","","","","","Pionex","","staking profit","12/22/2024 20:00:00",""
"Income","0.00057174346","USDT","","","","","Pionex","","CommissionIn","12/22/2024 20:09:57",""
"Staking","0.0001252767271431","USDT","","","","","Pionex","","staking profit","12/22/2024 21:00:00",""
"Income","0.00047464927","USDT","","","","","Pionex","","CommissionIn","12/22/2024 21:09:45",""
"Staking","0.0001253830453046","USDT","","","","","Pionex","","staking profit","12/22/2024 22:00:00",""
"Income","0.00038116231","USDT","","","","","Pionex","","CommissionIn","12/22/2024 22:05:53",""
"Staking","0.0001252709901603","USDT","","","","","Pionex","","staking profit","12/22/2024 23:00:00",""
"Income","0.00104519032","USDT","","","","","Pionex","","CommissionIn","12/22/2024 23:12:59",""
"Trade","48.06372480000000000000","USDT","0.00050000000000000000","BTC","0.02403185","USDT","Pionex","","","12/22/2024 23:38:55","s_59"
"Staking","0.0001271134118365","USDT","","","","","Pionex","","staking profit","12/23/2024 00:00:00",""
"Income","0.00019058116","USDT","","","","","Pionex","","CommissionIn","12/23/2024 00:04:49",""
"Trade","0.00076000000000000000","BTC","71.72584830000000000000","USDT","0.00000076","BTC","Pionex","","","12/23/2024 00:23:45","s_59"
"Staking","0.0001270450450929","USDT","","","","","Pionex","","staking profit","12/23/2024 01:00:00",""
"Income","0.00066282559","USDT","","","","","Pionex","","CommissionIn","12/23/2024 01:07:41",""
"Staking","0.000125611837444","USDT","","","","","Pionex","","staking profit","12/23/2024 02:00:00",""
"Income","0.00103893779","USDT","","","","","Pionex","","CommissionIn","12/23/2024 02:12:51",""
"Staking","0.0001264838332353","USDT","","","","","Pionex","","staking profit","12/23/2024 03:00:00",""
"Income","0.00094184362","USDT","","","","","Pionex","","CommissionIn","12/23/2024 03:08:51",""
"Staking","0.0001258940850397","USDT","","","","","Pionex","","staking profit","12/23/2024 04:00:00",""
"Income","0.00076424847","USDT","","","","","Pionex","","CommissionIn","12/23/2024 04:07:28",""
"Staking","0.0001262788721849","USDT","","","","","Pionex","","staking profit","12/23/2024 05:00:00",""
"Income","0.00047993986","USDT","","","","","Pionex","","CommissionIn","12/23/2024 05:07:45",""
"Staking","0.0001259183996104","USDT","","","","","Pionex","","staking profit","12/23/2024 06:00:00",""
"Income","0.00028671342","USDT","","","","","Pionex","","CommissionIn","12/23/2024 06:08:29",""
"Staking","0.0001255088134051","USDT","","","","","Pionex","","staking profit","12/23/2024 07:00:00",""
"Income","0.00047609217","USDT","","","","","Pionex","","CommissionIn","12/23/2024 07:05:37",""
"Staking","0.000125583747432","USDT","","","","","Pionex","","staking profit","12/23/2024 08:00:00",""
"Income","0.00038068135","USDT","","","","","Pionex","","CommissionIn","12/23/2024 08:07:26",""
"Staking","0.0001247619964156","USDT","","","","","Pionex","","staking profit","12/23/2024 09:00:00",""
"Income","0.00028623246","USDT","","","","","Pionex","","CommissionIn","12/23/2024 09:09:41",""
"Staking","0.0001251303767313","USDT","","","","","Pionex","","staking profit","12/23/2024 10:00:00",""
"Income","0.00038404808","USDT","","","","","Pionex","","CommissionIn","12/23/2024 10:07:04",""
"Staking","0.0001265810998026","USDT","","","","","Pionex","","staking profit","12/23/2024 11:00:00",""
"Income","0.00009637274","USDT","","","","","Pionex","","CommissionIn","12/23/2024 11:05:36",""
"Staking","0.0001270668226043","USDT","","","","","Pionex","","staking profit","12/23/2024 12:00:00",""
"Income","0.00019202404","USDT","","","","","Pionex","","CommissionIn","12/23/2024 12:04:41",""
"Staking","0.0001265562806289","USDT","","","","","Pionex","","staking profit","12/23/2024 13:00:00",""
"Income","0.00038452904","USDT","","","","","Pionex","","CommissionIn","12/23/2024 13:05:08",""
"Staking","0.0001266039175794","USDT","","","","","Pionex","","staking profit","12/23/2024 14:00:00",""
"Income","0.00057318635","USDT","","","","","Pionex","","CommissionIn","12/23/2024 14:07:43",""
"Staking","0.000126480927799","USDT","","","","","Pionex","","staking profit","12/23/2024 15:00:00",""
"Income","0.00132252497","USDT","","","","","Pionex","","CommissionIn","12/23/2024 15:10:17",""
"Staking","0.000126943469318","USDT","","","","","Pionex","","staking profit","12/23/2024 16:00:00",""
"Income","0.00065537071","USDT","","","","","Pionex","","CommissionIn","12/23/2024 16:08:44",""
"Staking","0.0001283518427897","USDT","","","","","Pionex","","staking profit","12/23/2024 17:00:00",""
"Income","0.0011223246","USDT","","","","","Pionex","","CommissionIn","12/23/2024 17:13:08",""
"Staking","0.0001296933312762","USDT","","","","","Pionex","","staking profit","12/23/2024 18:00:00",""
"Income","0.00065464927","USDT","","","","","Pionex","","CommissionIn","12/23/2024 18:06:40",""
"Staking","0.0001307031642085","USDT","","","","","Pionex","","staking profit","12/23/2024 19:00:00",""
"Income","0.00046623245","USDT","","","","","Pionex","","CommissionIn","12/23/2024 19:06:01",""
"Staking","0.0001300451600467","USDT","","","","","Pionex","","staking profit","12/23/2024 20:00:00",""
"Income","0.00046599197","USDT","","","","","Pionex","","CommissionIn","12/23/2024 20:05:07",""
"Staking","0.0001298389572151","USDT","","","","","Pionex","","staking profit","12/23/2024 21:00:00",""
"Income","0.00102354707","USDT","","","","","Pionex","","CommissionIn","12/23/2024 21:09:49",""
